comment,rating
餐點種類很多喔！有飯有麵還有小點心😆 …,5
"新開的店家，來吃看看(打卡送花枝丸哦)
嘗試的飯捲：龍蝦沙拉飯捲(加大)",5
環境漂亮 東西好吃 人員親切 出餐快速 外食方便,5
75元的卡啦雞飯捲超細一條， 辣味的卡啦雞跟裡面美乃滋完全不搭，吃起來很噁心,1
好吃 服務好 闆娘漂亮 大家快來吃,5
"112/2
沒看過海苔飯捲的店家這麽高級的，門面很明亮、新穎，內部裝璜也非常有質感，把平價的餐點吃出高級的感覺，主要是餐點也不貴，重點是“好吃”，偶然經過現場，買了個醬燒牛肉試試，牛肉不柴、沒筋，搭配豆芽菜和醬汁真的非常可口，味道不屬於清淡型，很適合大眾口味，推薦給大家試試，不踩雷。
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
店面非常的乾淨現在打卡還送花枝丸唷！,5
"料非常少，價格偏貴，
口味……
餐點：2",2
"環境很好，有熊展示給大家觀賞
飯卷看起來超美味的
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
服務人員服務好 餐點看起來很好吃😋 …,5
服務人員親切 東西好吃,5
好吃手捲，兒子推薦讚喔,5
"服務人員態度佳，出餐速度快
服務
外帶",5
"服務親切，上餐快速
環境乾淨，讚
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
"服務態度很好、餐點速度很快
環境很舒適
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"全新開幕的海苔飯捲
來虎尾的朋友不要錯過👍👍
服務
內用
餐點類型
早午餐
平均每人消費金額
$1-200",5
"新店開張，來試試看囉
打卡送花枝丸，很讚
服務
外帶",5
"訂了金鑽炸蝦口味，也並沒有說明炸蝦為蝦卷形式，回家打開才知道，個人感覺不佳且食物不好吃，
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",1
"好吃 大家吃起來
闆娘漂亮 老闆帥",5
等待餐點的時間沒有很久讚👍 …,5
"飯捲好好吃~~裡面還有一個工讀帥哥，包得很認真~很尬藝
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",4
"三杯雞燴飯的蛋都跑到餐盒外！
服務
外送
餐點類型
午餐
餐點：1",1
新開的海苔飯捲很好吃唷！,5
"店內環境優美  餐點也非常好吃
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
店內乾淨舒適~服務人員不錯~,5
"新開幕，口味很多～
好吃喔
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"店家服務態度良好 店內氣氛舒適
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
"環境舒適店員親切東西好吃！
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
店員態度良好 店內氣氛舒適,5
"裝潢舒適空間明亮，服務人員也很親切
我點的是咖喱飯，份量剛好但口味偏重，適合口味比較重的人
餐點類型
其他",5
"超級難吃
稀飯差點吃到嘔吐
味道極詭異
大概只有薯條能吃吧
別被評論騙了",1
"外帶不給塑膠袋
服務
外帶
餐點：5
服務：1
氣氛：1",1
服務很好，點心外觀可口,5
"店面很漂亮，飯捲很好吃，👍
餐點：5
服務：5
氣氛：5",5
"cp太低.....吃完很空虛啊...
我是女生而且食量小小...
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200
餐點：1
服務：5
氣氛：4",2
店員很親切  飯捲好好吃,5
環境很好～選項超多的❤️❤️第一次來買～期待下次再買別種口味❤️,5
"飯卷口味很多很特別
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"東西好吃、出餐速度很快、店員服務態度也很好，推推!!
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"服務好，明亮的用餐環境
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
"服務人員很親切 服務很讚
打卡有送花枝丸 環境不錯😌
推薦大家來吃！！！
服務
外帶
餐點類型
午餐
平均每人消費金額
$1-200",5
"環境整潔優雅、口味多變
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：5
氣氛：5",5
"外觀內用看起來都好乾淨，！服務人員也好親切！
飯捲超級好吃的啦
服務
外帶",5
"環境乾淨 服務態度很好 今天經過來買感覺應該不錯吃🤩
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",5
"新店開張，好吃😋
服務
內用
餐點類型
午餐
平均每人消費金額
$1-200",5
新開的 看起來很好吃,5
乾淨明亮 打卡送花枝丸！,5
好吃的飯卷跟花枝丸,5
"一碗20元的味增湯 只有幾塊海帶的清味增湯  加飯的飯捲還是很細
服務
外帶
餐點類型
晚餐
平均每人消費金額
$1-200",1
"服務好 餐點美味
餐點：5
服務：5
氣氛：5",5
服務人員態度很好,5
新店開張   來試試嘍～,5
"感覺用餐氣氛很棒:)
餐點：5
服務：5
氣氛：5",5
