comment,rating
"新開幕沒多久的韓式料理店
阿姨人和善，對學生很好
餐點目前點過的都蠻好吃的~
自己包的水餃一顆4元，有韭菜跟高麗菜
可以水煮、煎、炸(推水煮跟煎)
有機會可以試試看",5
"點了石鍋拌飯、炸醬麵、炸雞、煎餅
每樣餐點都很好吃👍🏻
份量都很足夠
阿姨的態度也都很好
會再找時間去吃！
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"老闆大氣👍份量很足
還招待湯跟甜品！！！適合學生結伴來吃 …",5
"阿姨人很好，餐點都很好吃，份量很足吃超飽！小孩也吃的很開心～
下次我要吃烤牛肉的😋 …",5
"很家庭式的韓式簡餐店，偶然路過發現，這次點了石鍋拌飯、烤肉年糕，每項都是130元，份量跟口味算是中上，老闆娘在點餐時，看到我們帶著孩子，有先詢問石鍋拌飯是否要加辣，很貼心，還提醒我們三人只點兩份餐點可能不太夠吃，所以又加點了炸醬麵，嗯！還不錯吃～也是值得推薦的。
餐點類型
午餐
平均每人消費金額
$1-200",4
"乾淨明亮氛圍的店，原本是函香館開在對面後來搬過來，炸醬麵是偏甜的口味很好吃，海鮮煎餅有加韭菜，很酥脆但是不油膩，推！泡菜稍微鹹一些比較不符合我的口味，飲料推薦鳳梨冰茶好喝！
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",5
"2023/3/13 17:32打電話預定炒瑪麵、辣豆腐海鮮鍋外帶

先說結論 這店家不誠實 食物、味道也相當普通再加上製作時間超級久 沒有耐心的不要去想吃韓式的也不建議去(這家店只有招牌上有韓式）

當日電話中與店家確認是否能於時限內取餐、並確認辣豆腐鍋是否有附白飯

此時店家電話中回覆確認有附白飯

然後現場取餐根本大災難
超時就不說了
相較之下根本小事情

首先現場加點的泡菜沒有蓋子
我：額 那個泡菜沒有蓋子嗎 湯汁好像會倒出來
店家：蓋子還沒有寄來

欸不是 店家要用那麼小一個袋子裝所有餐點 然後泡菜沒有蓋子 不知道邏輯上有什麼樣的問題

袋子一提泡菜盒子直接傾斜將近90度 湯汁沒灑得到處都是算是我今天最幸運的事情

然後我又發現辣豆腐鍋沒有附白飯

我：少一份白飯欸 我電話中有跟你們確認有附白飯
店家：白飯都出完了 你下次來 我補給你
我：？？？？？

不是啊 白飯出完你總要處理吧 下次再補是怎樣！！！！整個過程簡直荒唐！

這輩子都不會再去第二次好嗎！！！！
再送你一次 莫 名 其 妙
服務
外帶
餐點類型
晚餐
平均每人消費金額
$200-400",1
"平價且便宜 而且吃的超飽！！！
超級推薦 好吃👍
餐點：5
服務：5",5
"上餐的速度算快，老闆娘無敵親切，本來是隨意Google到這一間，簡約家庭式的裝潢，但料理滋味很豐富！
我們四個女生點韓國冷麵170（裡面居然有真材實料的蘋果）、辣豆腐海鮮鍋180（說肚子不餓的人，把湯都喝光光），我和另外一個同事點石鍋豬烤肉拌飯130，他不吃辣 老闆娘好像幫他換其他甜甜的醬，我的備註辣醬要多一點，還真的是恰到好處，好吃又滿足，那個鍋巴真的是夠了！
我們都已經想好下次要帶親朋好友來光顧了！真的很推薦可以吃看看喔！",5
"素煎餅跟炸醬麵都很好吃
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200",5
好吃又便宜，而且阿姨很親切，對學生超好的～,5
"老闆娘超親切
東西平價但湯頭鮮味十足",5
"海鮮煎餅很好吃，份量也蠻大的，個人覺得cp值很高！
韓國炸雞沒有很喜歡，有肥肉（？還是油脂之類的，會膩，但膩是因為味道，不太合我胃口。",4
