comment,rating
菜色好 板娘 老闆 親切 環境乾淨 適合闔家來享受美食👍👍👍 …,5
好吃！😃😃😃又便宜！ …,5
"菜色好吃合胃口
餐點：5
服務：5
氣氛：5",5
"餐點好吃，老闆老闆娘親切
服務
內用
餐點類型
晚餐",5
價位不貴   東西好吃  上菜速度快   老闆跟老闆娘都很親切  超推,5
"平價，創意料理，份量大好吃
路過還會進來吃，超級美味",5
廚師手藝真棒！太好吃了，價錢經濟實，👍ㄢ …,5
好吃,5
很好吃，魚很大又很新鮮，每到菜都很有特色，,5
"廚藝佳,服務親切",5
"餐點好吃～老闆人超好
餐點類型
晚餐",5
老板熱情，價格實惠，重點是好吃的!,5
"東西好吃平價值，喝酒聚會吃飯的好地方
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
口味不錯，適合聚餐小酌，家庭用餐也適宜！,5
老闆親切，口味美味，香煎豬肝很好吃，讚,5
很好吃，有用心的特別料理。,5
"蚵仔很大顆
蛋很用心
平價又好吃",5
師傅手藝好，促動鮮味蕾，點餐、小酌會好地方,5
"好吃😋又便宜
食材非常新鮮❤️ …",5
出餐超快，老闆也很親切，物美價廉，聚餐好所在。,5
好吃又平價的快炒值得一吃,5
老闆人很好，100多就能吃很飽,5
東西好吃、不貴，鍋類可加湯,5
覺得出菜速度快，服務很好，推薦,5
親切的老闆...招待我們香燈腳魚跟青菜,5
今日一吃，新鮮好吃服務佳。,5
服務親切料理美味，小酌的好去處,5
讚@超好吃的菜色，新鮮的魚,5
"便宜又  cp質高
快來吃看看😁😋 …",5
好吃價位又不貴～,5
"便宜又好吃
還不來吃看看嗎？",5
海香菇，三杯料理好吃，用餐環境舒適。,5
出菜快，價格實惠，口味也不錯,4
老闆親切就吃起來心情爽,5
美味可口，師傅的料理超棒的,5
好吃！！！👍🏻👍🏻👍🏻 …,5
海釣知高魚合理又好吃😋 …,5
好吃  老闆親切,5
好吃，有古早味。,5
老闆跟老闆娘很好,5
香煎豬肝超級好吃～,5
鱸魚薑絲湯跟龍珠好吃！,5
具有特色的家常菜又好吃又便宜,5
好吃😋～又便宜 …,5
便宜實價 好賈,5
"好吃 推推
服務
內用
餐點類型
晚餐",5
老闆娘會請你吃糖果,5
經濟實惠，合口味！,4
魚很新鮮！讚,5
東西好吃 價格實在,5
口味佳，價格平民,5
老闆很暖,5
環境有進步的空間,3
好吃便宜料實在,5
食物新鮮，平價消費,5
新鮮又好吃,5
好吃,5
不錯吃,4
好吃,5
便宜又好吃,5
讚好吃,5
讚,5
非常美味,4
好吃,5
好吃又便宜👍 …,5
好吃,4
好吃,5
"便宜又好吃
餐點：5
服務：5
氣氛：5",5
好吃😋 …,5
好吃,5
"好吃！
服務
外帶
餐點類型
晚餐
平均每人消費金額
$200-400",5
讚,5
,4
,5
,5
,4
好的,5
,5
,5
,4
,4
,5
,5
,5
,4
,5
,5
,4
,5
,4
,4
,5
,5
,5
,5
,5
,5
,5
,5
,3
,5
,4
,5
,5
,5
,5
,3
,5
,5
,5
,4
,5
,5
,5
,4
,5
,5
,5
,4
,5
,5
,5
,3
,4
,5
,3
,5
,5
,5
,4
