comment,rating
"石頭鍋跟酸菜鍋都很合口味，菜盤洗得很乾淨，隨時注意擦拭放醬料的桌面也很用心，唯一的缺點是用餐時間很難搶位置。
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
餐點：5
服務：4
氣氛：4",4
"價格便宜～服務很好～氣氛好🥰
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"東西好吃，湯頭好喝，服務態度良好，白飯，冰淇淋，飲料，都吃喝到飽，推薦大家來這裡吃，聚餐。
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"好吃，老闆娘親切。
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"餐點不錯吃 只是看起來有點髒 當日點餐只有我一個人 用餐時間已到 過了一小時 依然連飯都沒有 沾醬也是沒到位 老闆也不在意你有沒有吃到飯 感覺有點糟糕
餐點：4
服務：3
氣氛：2",3
"好吃，食材新鮮
餐點：5
服務：5
氣氛：5",5
"用餐環境好，東西也很好，大推
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",5
"份量十足 CP值高
推推 👍🏼 …",5
"我們三不五時會去吃，感覺氣氛很好，食材很新鮮，cp值超高的
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"常常經過
店員親切
環境舒服，首次用餐經驗很好~
服務
內用
餐點類型
晚餐
餐點：3
服務：5
氣氛：5",5
"各種口味都不錯，湯頭真的很棒，冬瓜茶也不會太甜，加點的肉量算不錯多，價格合理
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"老闆娘非常親切！羊肉好吃！！蒜頭鍋超級香
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
乾淨明亮的用餐空間，喜歡石頭火鍋炒肉後的湯頭，價格合理cp值高，很棒的一家店,5
"店員態度很好
鍋物好吃又便宜 大家快來品嚐一下👍👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
店員親切，東西好吃，湯不會死鹹好喝！,5
"環境乾淨衛生，湯頭選擇多樣
可以挑選湯頭再自己配料
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"好吃😋湯頭很讚，環境也很不錯
服務
內用
餐點類型
晚餐",5
"湯頭一樣好喝，
五花牛一樣好吃，
下次要再來吃。
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",5
"好吃！服務人員很優質
餐點類型
晚餐
平均每人消費金額
$200-400",5
"住雲林那麼久，第一次帶爸爸跟小孩一起來吃
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"味道很香 很夠味 新鮮
服務妹妹很可愛 😊😊讚👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
親子友善程度
有安全座椅",5
氣氛好，東西新鮮cp值高👍🏽 …,5
"環境舒適乾淨,食材新鮮、湯頭美味、服務員態度很好~期待下次再來用餐",5
湯頭很棒、環境乾淨，經濟實惠～,5
常來吃的好鍋物～值得推薦👍 …,5
湯頭好好喝，是小時候的味道！,5
"價格實惠，食材新鮮。
服務
內用
餐點：4
服務：4
氣氛：4",4
"到虎尾一定得吃看看
餐點：5
服務：5
氣氛：3",5
第一次訪，環境整潔，食材新鮮👍 …,5
湯頭好喝不死鹹！肉用石頭鍋炒過後再加湯超級美味,5
服務人員走路 還可以 去踩客人的腳 很厲害，不知道眼睛長在哪裡☺️,1
"服務人員服務超好👍👍推
餐點好吃
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",5
"湯頭味道很好喝
服務不錯
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",5
"東西好吃，平價😊👍
餐點：5
服務：5
氣氛：5",5
喜歡火鍋的湯底的甘甜，環境寬闊不擁擠,5
"湯頭好好喝！
喝很多，也不會渴，是好湯！",5
"口味蠻主觀的就不說了
但店員處理速度真的很慢又很不專業",3
好吃，桌多，空間大，新鮮,5
"使用Foodpanda在預定時間前十分鐘被取消訂單
說要人餓肚子嗎？",1
平價實惠，美味好吃,5
真的很好吃，超級好吃,5
"帶孩子來吃好吃的火鍋囉！👍
服務
內用
餐點類型
晚餐",5
"CP值低 服務人員 動作慢 東西貴 又難吃
服務
內用
餐點類型
晚餐",1
"好吃，桌多，空間寬
餐點：5
服務：5
氣氛：5",5
好禮四選一,5
"好吃鮮嫩
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"服務態度好 好吃👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
氣氛好，東西新鮮cp值高 👍 …,5
好吃,5
"火鍋很讚！
肉吃超爽！",5
湯頭很不錯👍🏾肉炒過更香👍🏾 …,5
東西美味好吃👍 …,5
"服務親切，環境衛生！👍👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
生意好，壽星有優惠,5
朋友聚餐好選擇喔😚😚😚😚 …,5
好吃😋服務親切！ …,5
"服務態度不錯 CP值ok
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
價格實惠 好吃,5
"環境很好、食材不錯
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
湯頭好，CP值超高的火鍋店😍 …,5
算錯錢就算了，走過來還故意踩顧客的腳,1
"服務滿意。   食物新鮮
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"老牌鍋，嗯...好吃！！
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400",5
服務親切 食材新鮮,5
食材新鮮，價格優惠,5
"老牌鍋，好吃，推！！
服務
內用
餐點類型
午餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"簡單餐食舒適的地方.
服務
內用
餐點類型
其他",4
真的很好吃,5
打卡送鮮蝦 店員忙,5
待人親切 服務態度很好,5
"用餐環佳 cp值高
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
好吃推薦👍 …,5
"湯頭很讚👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"好吃唷
餐點：5
服務：5
氣氛：5",5
好吃上餐速度快,5
湯頭美味 服務親切,5
"用料實在
服務親切",5
好吃喔,5
經典的老牌湯底令人回味！,4
好吃美味的老牌火鍋,5
"評價好吃
餐點：5
服務：5
氣氛：5",5
"👍🏻
服務
內用
餐點類型
晚餐",5
好吃一直吃,5
"很好吃
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
平價好吃,5
"好吃
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
餐點：5
服務：5
氣氛：5",5
"藥膳湯頭不錯
餐點：5
服務：4
氣氛：5",5
👍 …,5
餐點好吃,5
"👍
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
冬瓜茶好喝,5
"在地的好味道
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400
特殊餐點
平價好吃",5
花生粉不錯,5
"覺得還不錯
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
好ㄘ,5
真棒,5
好吃服務好,5
還不錯,5
"服務很好
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
價格親民,5
好吃,5
"食材新鮮👍🏻
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
水喔,5
服務好,5
很讚,5
價格親民,5
好吃,5
"都很普通
服務
內用
餐點類型
晚餐
平均每人消費金額
$400-600
餐點：3
服務：3
氣氛：3",3
"服務親切
餐點：5
服務：5
氣氛：5",5
打卡送白蝦～,5
讚,5
"服務好
服務
內用",5
棒,5
好ㄘ！,5
好吃,5
"讚讚讚
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
吃飯了,5
好吃😋 …,5
好吃,5
好吃！！！！！！！！,5
"好吃
服務
內用",5
好吃😋 …,5
好吃😋 …,5
好吃😋 …,5
好吃,5
好吃😋 …,5
"好吃！
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
好吃😋 …,5
好吃😋 …,5
好吃,5
"好吃😋
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"好吃😋 …
服務
內用",5
好吃,5
好吃！,5
好吃,5
好吃,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,3
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
欽佩,5
,5
,5
,5
,5
,5
,3
,5
,5
,5
,5
,5
,4
,5
,4
,5
,5
,5
,4
,5
,5
,5
,5
,5
,5
,5
,5
,5
,4
,4
,5
,5
,5
,5
,5
,3
,5
,5
,5
,5
,5
,5
,5
,2
,5
,5
,5
,5
,5
,1
,5
,5
,4
,5
,5
,4
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,4
,4
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,5
,3
,5
,4
,5
