comment,rating
用餐環境舒適，餐點好吃，平價實在，服務棒,5
"上餐速度超快！
來訪很多次～有專屬停車場🅿️ …
服務
內用…
全文",4
"冷氣不開 化工食品 騎樓外推
蒼蠅棉絮亂飛
水果鬆餅跟網路上的照片差很多 … 全文",1
"超平價又好吃
焗烤 披薩 火鍋
都好吃。推👍 …
服務
內用…
全文",5
"店員態度很好，價格也十分便宜，打卡還有贈送一份小甜點～我是非熱門時間去的，所以沒有用餐限制，平時不太確定，但是個喝飲料聊天的好地方
食物比較一般一點，目前只吃過一次是簡餐，比較普通，下次希望試試別的，但以價格來說非常的親民～
甜點飲料很不錯～",4
蛤蠣義大利麵粉味太重，日式咖哩厚切豬排豬排炸的剛好，不會柴，醬汁味道特別微辣。,3
"東西好吃又價錢很棒！我點的是青醬海鮮燉飯
服務
內用…
全文",5
去過很多次了，環境舒適，用餐氣氛佳，各式焗烤飯都美味，還有特別推薦焗烤馬鈴薯，超好吃的，另外還有招牌海鮮燉飯，有三隻大蝦子，蝦子吃起來都很新鮮，不會爛爛的！推薦給大家！,5
簡單美味，上餐速度快！！^_^,4
交通便利；內部佈置開礦舒適，美式懷舊風格；青醬、拌飯很好吃，鬆餅擺放很可愛；服務生很親切ฅ'ω'ฅ,4
"環境很乾淨 店員服務態度很好
焗烤培根馬鈴薯還不錯吃
抹茶拿鐵味道濃郁 很推薦！",5
餐點好吃，價錢合理，虎尾適合吃飯聊天的好地方。,5
"用餐環境舒適
服務親切
餐點CP值高
有積極配合政府防疫",5
好吃 價格cp值高 氣氛佳   聚餐好所在!!,5
選擇多樣化 有義大利麵、焗烤、燉飯 、火鍋、石鍋拌飯、咖哩飯、雞腿飯，味道普普 價錢合宜 無套餐 都是單點的,4
好吃，原本沒有要拍照的，吃下去覺得不錯吃，以後會再來,5
每次來點的餐都不一樣 卻也沒踩過雷 餐點份量都不算多 可以吃得剛剛好飽 石鍋拌飯也很好吃 缺點是燉飯裡面會加三色豆QQ,5
"蛤蜊新鮮、麵口感剛好，蒜香味道不算明顯，算是清爽路線。沒有辣，喜歡辣的可以自己加辣粉。有提供檸檬水自取。拿鐵好喝，服務態度蠻好。
有兩人桌，一個人來不用尷尬佔位👍 …",5
"CP值頗高,飲料種類多,餐點種類多偏義式,但選擇蠻多,披薩好吃",5
"天氣太熱，路過休息一下，
3人點了170元飲料，結帳店員主動說可以抵銷70,要不要加點可以折扣！ … 全文",3
"焗烤馬鈴薯泥 裡面有塊狀 整體乾乾的 我自己做的還比較好吃⋯⋯
水果鬆餅很普通 我比較愛早餐店ㄉ便宜鬆餅🥞！ …",3
價格實惠，味道不錯，份量剛剛好,4
"看評論 這家店的海鮮配料好像不錯於是點了
海鮮咖喱飯
但是沒想到竟然是地雷 … 全文",2
點了焗烤 送來的焗烤竟然冷冷的，手放上焗烤用的碗上竟然只感覺的到溫溫的,2
餐點普通蛤蜊有點腥可以加點白酒會好一點，飲料需另點，可以做套餐組合會更好,3
"價位偏高，但餐點好吃。
停車極度不方便，附件是街區基本沒什麼位置停車。
如果搭乘台西客運下虎尾站，到虎尾參觀布袋戲館之前，走路一個路口去吃飯和喝點東西，算是一個除了星巴克和麥當勞之外的好選擇。
服務…
全文",4
氛圍好，服務態度好，出餐快速,5
"三色豆……破壞了義式料理的感覺QAQ
雖然知道起司是鹹的，不過口味還是太過鹹了點，大概我吃淡口味習慣了。 … 全文",3
便利商店的東西都比這好吃，奶油焗烤飯的飯一點奶味也沒有飯有夠乾，披薩就冷凍披薩直接去買必勝客就好了,1
價錢平價，餐點好吃，cp值高的一家店，飲料類型很多，柳橙多多酸酸甜甜很好喝😋 …,5
"青醬海鮮燉飯非常好吃，才100多元，CP值真很高阿!!!!
海鮮也很大又新鮮~~如果我們北部也有這種店就好了~""~",5
"環境舒適 這奶油蛤蜊義大利麵有驚艷到，奶香富裕，蛤蜊也很多

（可惜正妹店員走了）",5
"義大利麵還不錯，石鍋拌飯很好吃
但是！披薩超爛，披薩感覺就是冷凍披薩加熱，這也沒關係但是竟然最裡面的芯還沒熟，這就不OK了
不過只要不點披薩，我覺得其他都很不錯~
餐點：4…
全文",4
"素食友善餐廳，多種選擇
環境優雅，食物好吃😋
非常感謝 …
服務
內用…
全文",5
好久沒來啦！餐點還可以,3
"平價簡餐，味道還不錯
服務
內用…
全文",5
"餐點平價便宜,嚐起來算不錯，但停車場窄停車難度有些高,考驗技術的",5
"我不懂為什麼會有人想要去！第一次跟朋友去點了火鍋跟焗烤飯，餐點上來之後 我整個超級傻眼，我看到我點的火鍋除了菜跟一片紅蘿蔔片以外，就五片豬肉片...沾醬區的蔥也是觀感非常不好...
然而朋友點的焗烤也是沒主菜，就一些紅蘿蔔 玉米.. … 全文",1
"海鮮義大利麵很不錯吃
淡菜一點都不腥
蝦子也很肥
豬肉拌飯就沒什麼突出點",4
"難得招待外地的朋友來吃飯
因為看到店家的評分較高所以特別來吃看看
沿途天氣炎熱所以請朋友及小孩喝飲料 … 全文",3
"海鮮總匯焗烤飯 和 珍珠奶茶 ！
簡餐平價美食。",5
"餐點感覺普普 200元雞肉燉飯 真的好單調

飲料感覺都是調和飲料
餐點：3…
全文",3
"火鍋裡面加工食品居多，蔬菜少沒蛋
明太子干貝義大利麵普通，飲料要單點蠻大杯的口味也還算中上 … 全文",2
"這次點了菌菇鍋巴飯，抹茶歐蕾
平價美食，值得一推👍 …",5
空間舒適 乾淨 東西超值美味,5
口味適合年輕人，菜單豐富自由選擇,5
"小火鍋的肉片及豆皮都是冷凍庫的味道
義大利麵四份有兩份整個都是燒焦味
反應卻只得到店員的一個點頭就轉身走了⋯⋯ … 全文",1
"奶油燉飯和椰奶雪泥好吃！
服務
內用…
全文",5
"周日有營業，還不錯。
服務
內用…
全文",4
"1.茄汁海鮮總匯焗烤麵味道不夠，偏水，不推
2.招牌總匯披薩好吃，推薦
3.南洋椰奶雪泥上面一大泡奶油，搭配水果粒解膩，不錯
4.店員態度良好，值得鼓勵
服務…
全文",4
"環境舒適，餐點多樣且美味。
附停車場，但狹小難停。",5
"為何明太子干貝義大利味道變淡，
吸引我的餐點完全走味😰
薯條也變無味
每個月都會光臨2次以上，考慮退出🥲 …
服務
內用",2
出餐速度快，餐點Cp值不錯，停車位門口可停,5
"石鍋拌飯好吃 起士條也好吃
價位很平價",4
"斗南火車站
8號倉庫 … 全文",4
"出餐速度快，東西好吃，人不多氣氛不會太吵很好，也蠻便宜的，很適合聚餐
服務
內用…
全文",5
第一次吃到這麼難吃的義大利麵三色豆加一顆蛋醬很明顯是調理包還賣130飲料裡還有蟲子,1
"總體來說味道還不錯
但品質很常不穩定 有時候意大利麵會很水
有時候pizza的底會軟軟的沒烤脆
服務
外帶…
全文",3
素食石鍋拌飯👍 CP值高~~ …,5
"200塊的奶油義式燻雞燉飯
飯量有點少 希望可以多一點",3
"點個焗烤可以做31分鐘才生出來呵呵
17:57_18:28 … 全文",2
海鮮類餐點的蝦子、淡菜、魷魚等等內容物很誘人，好吃！,5
"隔一年回來吃 結果石鍋拌飯是我吃過最不行的⋯⋯吃起來完全不像石鍋拌飯
飯很粒 醬很多然後攪拌吃起來整個沒辦法融合⋯有點無言 加油",1
"有專屬停車場，真的不錯，但是在斜對面，沒有很明顯。

店內佈置 氣氛讓人感覺很舒服，不會讓人感覺壓抑。 … 全文",4
"晚上店員態度真差
如果營業到九點覺得人家八點來太晚了
可以不要接
好像欠你錢一樣🤔 …
服務
內用…
全文",1
自己是在地人，第一次踩雷，，點了火鍋，燉飯，雞腿飯，濃湯，鬆餅，，，結果只有鬆餅還能接受，，，最基本的火鍋都能讓我只吃2口，，，ㄧ顆星也不想給,1
"焗烤飯比義大利麵好吃，飲料soso，最推還是焗烤飯👍🏻，用餐環境簡潔乾淨，上餐速度快，下午時段來用餐也高朋滿座，推推🙌🏻下次有來虎尾會在來用餐～ …
服務…
全文",5
"叫個石鍋拌飯問第一次，說等ㄧ下。
過了10幾分鐘問第二次還是說等ㄧ下 ，繼續追問第三次才知道石鍋才在加熱，感覺真的很差。
6個人用餐其他5個都吃完了石鍋拌飯還沒做
重點是人還不多，還犯這種不應該發生的錯誤真是只能‘呵呵’ 全文",1
"東西好吃，服務又優
服務
內用…
全文",5
"吃飯聊天的好地方，簡潔的環境
餐點：3
服務：4…
全文",3
東西平價美味 環境優美,5
環境好，cp高，聚餐好地方,5
"用餐環境氣氛佳，乾淨整潔
餐點口味也好吃
但是這次的用餐體驗不是很好 … 全文",3
這間餐廳的餐點如同店名一樣主打「微熱」，是一間富有特色的餐廳，焗飯吃起來溫溫的，pizza裡面是冷的，石鍋拌飯的泡菜上面還有一層冰增加口感，真是過癮，本人因此給出六星評價，多的一顆放在上面。,1
今天只是為了帶孩子去搭高鐵，順便尋找虎尾美食，評論看了很不錯想說嘗試看看，很幸運的路邊就有位置，進去以後看了菜單價格都滿平價的，後來點了焗烤、燉飯、鬆餅，原本以為上菜速度要很久，想不到非常快速，而且也很美味，下次會特地從斗六開車再去吃喔，希望繼續保持下去。,5
"發現經營團隊已改組後  再次上門 光顧。 裝潢、餐點改革後 進步很多 。
無套餐組合~ 只有單點~總價感覺有點兒小貴 ，但 還能接受。
特別的是： 營業時間內~並沒有午休 ~這點最棒了！",4
服務人員好，餐點好吃,5
"記得有次點了一份蔬菜焗烤,結果裡面的料看了真是傻眼到爆。掀開上面那層焗烤起司後大吃一驚,飯裡面竟然是滿滿的冷凍蔬菜呢^^說好的""蔬菜""去哪裡了呢?當下真的覺得很生氣也很瞎,這種行為根本就是在欺騙消費者吧!吃一碗滿滿都是冷凍蔬菜的義大利麵要$100?真的覺得業者誠意很不夠也很扯。以一個消費者的角度來看,若業者要持續用這種態度敷衍消費者,我想這不會是長久之計。在信用方面,可能也挽不回消費者的信心,甚至會造成不堪設想的後果。希望能改進態度,真的覺得感覺很差。",1
"炎炎夏日，冷氣空調可以再降一度的！！！
餐點：4
服務：…
全文",4
"餐點的選擇多樣化，價格高低見人見智，小弟覺得是平價水準，主餐都在200以下，其他另外點，包括飲料和湯。
就口味部分，在水準線上，就我點的燉飯和濃湯，還蠻大眾口味的，好處是不踩雷！
另一個我很喜歡的是，這裡氣氛很輕鬆，讓人可以好好吃個飯，休息一下。",4
"中價位歐式餐飲。 沒有套餐選項 有點可惜！三角窗店面 採光好 上菜速度快。 食材普通。 沒有驚豔的感覺。
服務
內用",4
出餐速度快 茶水餐具需自取,4
"餐點不錯，就是服務人員少了點，出餐有點慢
餐點：5
服務：…
全文",4
"咖哩醬微辣 味道很棒！
椒麻雞腿的醬有別於外面、很夠味！也很好吃 ！
用餐環境優、服務人員也很親切👍 …",5
石鍋拌飯好吃 起士條好吃,4
