comment,rating
使用熊貓外送，外送過來的燒肉便當菜色多樣，肉也很多，醬汁的味道滿香的，肉是有一點硬，不過是外送過來的牛肉也情有可原啦。套餐還有附湯跟飲料。如果想吃點肉的話是個好選擇。推推！,5
"服務親切,燒烤與其他小吃品項不錯吃
服務
內用…
全文",5
"4/20中班人員服務態度不好，非常差，
點餐送餐速度慢，點餐上更不用說的差，不給點餐跟限制，我們沒有剩餘的餐點，麻煩請改善，謝謝！
4/18有去過一次，服務人員服務100分
服務…
全文",1
"店員已經來告知最後加點時間
過一分鍾左右又來講一次 到底是多想讓客人趕快走？
雖然每間店收費方式都不一樣 但連一歲都不到的小孩都要收費加服務費 … 全文",1
"每一單都有缺，肉很薄，不會再去
服務
內用…
全文",2
"我在8/13（星期六）跟家人（8大1小）訂1930的時間到店裡用餐，遇到幾個傻眼的問題。
1、冰箱的瓶裝飲料只剩雪碧（8瓶）及芬達（10瓶），後來我們拿完雪碧後有跟服務生反應冰箱沒有雪碧了，得到的答案是「冰箱沒了就沒有了，前面有飲料機可以去那裡裝」。 … 全文",1
"9/9
晚間7:30用餐
針對3點評論 … 全文",2
"來過好幾次了，水準一直有維持住，雖然說甜品的部分與以前好像有點落差，但是整體影響不大。
服務
內用…
全文",4
"下午時段都沒客人，服務速度卻比中午還要慢，整個一樓只有我這個客人，肉吃完了服務鈴響10分鐘人才過來，請服務生幫忙換烤網也沒有回覆，過了一陣子才突然過來換，烤網也用摔的
服務…
全文",1
平日晚上八點入席，用餐時間100分鐘。剛開始送餐速度和服務生都很正常，到晚上8:40其它桌客人陸續離開後，按鈴10分鐘都沒有任何反應，看到其它桌客人也是因為按鈴沒有服務生來收單，都直接拿給服務生。外場服務生全部都在收桌子，沒有人收單、送餐和換烤網，感覺是趕著下班。等他們收完2樓全部的桌子已經過了15分鐘了…這已經影響到客人用餐權益！下次是不會再去了！ 全文,1
"肉類還可以 海鮮好像有點不新鮮（蝦子腸子很多沙沙的等）
有詢問一位妹妹（吳）送餐服務還不錯
詢問的問題都會回答 剛好被食物燙到還會問需不需要冰塊冰敷 有夠貼心謝謝那位服務生（吳）只是店內服務生看起來好像沒幾位 因該要因人員而看開桌量 不然看起來好像很忙 另外一個還要忙櫃檯需在加強 全文",4
"很爛的一次用餐經驗，8/21下午13:00二大一小用餐。
還沒入座戴眼鏡的服務生（男生）就說小朋友要收80，由於沒消費過就反問小朋友不到90公分也要收費嗎？服務生不耐煩的說小孩都要收80，好👌沒關係。
一入座也沒詢問需不需要兒童座椅，入座了十幾分鐘了我們才問有沒有兒童座椅，才拿過來。 … 全文",1
"叫服務生換烤網超難的，叫了很久才換一次，第二次，還是自己去拿來換的，沒錯！！！用餐過程只換了2次的烤網
服務效率也很差，上餐慢、收餐單也慢，一直在收拾其他客人的桌子，似乎想趕著下班，這樣的服務品質也要收服務費 全文",1
一次13個人同桌，一次只能最多點5人份⋯在第一次點單後送完食材，第二次點單可能被消單還是怕顧客點太多沒送肉盤⋯然後第三次點單後已經隔了30幾分鐘才陸陸續續送一些小肉盤⋯重點連服務鈴都壞掉，如果怕客人點太多，就不要經營吃到飽⋯ 全文,2
餐點新鮮出餐快速， 用餐時服務人員不時會來換網，服務很親切，用餐時間到也不會催促，超級推薦。,5
"初次來到虎尾店，
感覺上的體驗，
環境： … 全文",4
"如果不希望一直被服務人員打擾，又或者想找不到服務人員的朋友，可以來試試。東西好吃，但人員真的待加強。
服務
內用…
全文",2
"烤肉前先來個生魚片
還要花飾點綴，高檔了起來😁 …
服務
內用…
全文",5
"我們定6點到8點的，7點15分就開始催促我們做最後點餐，事實上我們也是6點15分左右才開始點單，6點20分左右也才有肉烤，幹嘛這麼急著趕客人走
生意好，點餐單多就會積單，出餐的速度中間就慢下來了，我們還不怎麼吃飽就催著我們做最後點單，不傻眼啦因為知道店家急著翻桌可以賺更多的錢，石頭在虎尾的生意真的太好了 全文",4
"曾經童年的回憶也隨著物價飆漲的年代消失了
價格若跟得上品質自然會繼續支持
但可惜經營者似乎忘了初衷 … 全文",2
