comment,rating
價格在中上，但是很快客滿，所以要來用餐建議訂位比較不會撲空唷！上菜速度不錯，個人很推明太子手捲！,5
"店內環境整潔 餐點多樣可供選擇
來店必吃生魚片 新鮮且入口即化
不吃生魚片超級推薦「焗烤龍蝦」 「炸蝦壽司」 「松阪豬」
食材都非常的新鮮
這樣的價位吃到的東西非常划算
老闆手藝超讚👍👍👍
服務
內用
餐點類型
午餐
平均每人消費金額
$400-600",5
第一次去的時候，餐點很快就來了，但第二次去的時候客人多，外場人手只有一人，出餐收餐收銀包辦，幾乎等了半個小時，建議可以加派人手。食物裡的菜色幾乎都是醃漬類的，口味稍重一些，豬排很厚，沒甚麼油味。,5
"菜單選項豐富 服務態度💯分 那個鰻魚飯我永生難忘
服務
內用
餐點類型
晚餐
平均每人消費金額
$200-400",5
"11/1418:50左右來用餐
白色愛迪達運動鞋服務生 態度差到我吃不下飯 08欠你錢？問你話不理 態度差到真的覺得爛店 東西再美味好吃 也忍受不了你們這種服務態度的爛工讀生 真的要好好內部檢討 絕不再回訪 臉臭成這樣是剛失戀還是吃到穢物？到底在屌什麼看不懂",1
"餐點口味還不錯👌
服務
內用
餐點類型
晚餐
平均每人消費金額
$1-200
建議的餐點
鰻魚蓋飯",3
"完全不行欸
綜合生魚片320，吃起來跟便宜辦桌等級差不多⋯
綜合壽司120，感覺夜市10元壽司差不多⋯
日本大鮮蚵上面沾醬用五味醬，是在吃海產店嗎？
海膽軍艦130，這海膽量真的⋯很精緻
比目魚鰭邊肉握壽司上菜都冷掉了整個超油
唯一比較好吃的是焗烤海鮮跟茶碗蒸
井野人很多要等是真的要等⋯千萬換家
真的大推井野",1
"前幾天和老婆小孩第一次去用餐

點了鮭魚炒飯、炒烏龍麵當作主食
加點日式茶碗蒸、黃金豆腐磚、清炒季節蔬菜、椒鹽松板豬

花費約850元

我個人覺得炒蔬菜還不錯
濃濃的麻油香、蔬菜口感清脆新鮮

老婆覺得炒烏龍麵還不錯

黃金豆腐磚，個人感覺價格太高

其他項目比較一般
以我們不常吃日式料理的人來說
實在吃不出與其他家的高低之分

整體上說起來，
是一家可以容納蠻多人的小店

店內服務人員很積極親切
會主動詢問各種可能的需求

不過考慮到日式料理用餐的費用較高
對我個人而言，不會是日常三餐用餐的選擇

如果有招待客人、親友聚餐
或是偶爾想享受一下、吃些高級日式料理
那這家店可以列入用餐清單中",4
"上菜速度要加強，2份套餐菜色應該穿插上菜，不然一個一直吃，一個看人吃…
感覺口感和價位不符合！",3
"炸蝦壽司好吃，生魚片、天使蝦新鮮，味增湯好鮮，餐點整體CP 值高，若有機會再次造訪虎尾，一定會前往用餐
餐點：5
服務：4
氣氛：4",5
